,user_id,age,gender,education_level,country,test_run_id,battery_id,time_of_day,subtest_27,subtest_28,subtest_29,subtest_30,subtest_32,subtest_33,subtest_36,subtest_37,subtest_38,subtest_39,subtest_40,model_A_scores,model_B_scores,model_C_scores,Model_C_probabilities,Model_C_label,Model_A_probabilities,Model_A_label,Model_B_probabilities,Model_B_label
15,38650819,27.0,f,College degree,US,559303,26,12,0.6666666666666666,0.8333333333333333,0.8,0.4285714285714285,0.8208955223880597,0.5714285714285714,1.0,0.9090909090909092,0.9705882352941176,0.9767441860465116,0.9736842105263158,0.7881805081244562,0.8766653566093046,0.8531439263275582,0.0110785657600461,1,0.0103008440949426,1,0.0107957578818267,1
16,31910736,23.0,m,Some college,US,623270,26,12,0.888888888888889,0.6666666666666665,0.5333333333333333,0.4761904761904761,0.7257462686567164,0.7142857142857142,1.0,1.0,0.823529411764706,0.9186046511627906,0.8631578947368421,0.7604509272667823,0.8760064828223377,0.7858616189066224,0.006907149556309,0,0.0087454007647355,1,0.0107250559122718,1
17,18835028,31.0,m,Associate's degree,US,189016,26,8,0.888888888888889,0.6666666666666665,0.6333333333333333,0.5714285714285714,0.8638059701492538,0.5714285714285714,0.9090909090909092,1.0,0.9705882352941176,0.9709302325581394,0.8578947368421053,0.795126609965023,0.8725003473387604,0.8575610066092528,0.011149267729601,1,0.0105836519731621,1,0.0106543539427169,1
18,33007472,24.0,m,Master's degree,US,419481,26,13,1.0,0.6666666666666665,0.5,0.5238095238095237,0.789179104477612,0.5714285714285714,0.9090909090909092,1.0,0.9705882352941176,0.9825581395348836,0.9526315789473684,0.7895113174673203,0.8713294992855022,0.8414647854216663,0.0107957578818267,1,0.0103715460644975,1,0.0105836519731621,0
19,37866754,27.0,f,Master's degree,US,671099,26,17,1.0,0.6666666666666665,0.5,0.4761904761904761,0.9421641791044776,0.2857142857142856,1.0,1.0,0.8676470588235294,0.9767441860465116,0.8736842105263158,0.7704280509679163,0.8704280509679163,0.8323902985535179,0.0105836519731621,1,0.0092403145516196,0,0.0105129500036072,1
20,33243501,28.0,m,Master's degree,US,544308,26,11,0.888888888888889,0.6666666666666665,0.6666666666666666,0.7142857142857142,0.6716417910447762,0.5714285714285714,0.9090909090909092,1.0,0.8823529411764707,0.9244186046511628,0.9157894736842104,0.7990799853742669,0.8697870560813377,0.7987678207074053,0.0083211889474063,1,0.0107957578818267,1,0.0104422480340523,1
21,39135301,35.0,m,College degree,CA,637941,26,11,0.7777777777777778,0.6666666666666665,0.8333333333333334,0.3809523809523809,0.8339552238805971,0.2857142857142856,1.0,1.0,0.823529411764706,0.9767441860465116,0.963157894736842,0.790229222942336,0.8680070007201136,0.7995039278491743,0.0084625928865161,1,0.0104422480340523,1,0.0103715460644975,1
22,38866127,29.0,f,College degree,US,77992,26,11,0.888888888888889,0.5,0.8,0.5714285714285714,0.7705223880597015,0.2857142857142856,1.0,1.0,0.8382352941176471,0.9360465116279068,0.9263157894736842,0.8038791787213678,0.8661014009435898,0.7878529373790597,0.0071899574345285,1,0.0108664598513815,1,0.0103008440949426,1
23,38864014,20.0,m,Some college,US,602159,26,14,0.888888888888889,0.6666666666666665,0.8333333333333334,0.5238095238095237,0.8432835820895522,0.1428571428571428,1.0,1.0,0.6176470588235294,0.9767441860465116,0.9894736842105264,0.809824037825608,0.8653795933811634,0.7575657215637799,0.002170117596133,0,0.0110785657600461,1,0.0102301421253877,1
24,5616564,34.0,f,College degree,CA,254831,26,13,0.7777777777777778,0.6666666666666665,0.7666666666666667,0.5714285714285714,0.7947761194029851,0.1428571428571428,1.0,1.0,0.75,0.9593023255813952,0.9473684210526316,0.7688263625554109,0.859937473666522,0.7688926975471191,0.004291176682779,1,0.0091696125820647,1,0.0101594401558329,1
25,35945211,43.0,f,College degree,US,181990,26,17,0.888888888888889,0.6666666666666665,0.6333333333333333,0.6666666666666665,0.6492537313432836,0.4285714285714285,0.9090909090909092,1.0,0.9558823529411764,0.941860465116279,0.9105263157894736,0.7821601266499812,0.8595338640237186,0.7987428990624288,0.0082504869778515,1,0.0099473342471683,1,0.010088738186278,1
26,37491401,51.0,f,Master's degree,CA,197675,26,18,0.888888888888889,0.5,0.6333333333333333,0.5714285714285714,0.4906716417910448,0.4285714285714285,1.0,1.0,0.9264705882352942,0.9476744186046512,0.9526315789473684,0.763931791903874,0.8594873474594293,0.742915793464697,0.0,0,0.0088868047038453,1,0.0100180362167231,1
27,39034675,27.0,f,Master's degree,US,435662,26,3,0.7777777777777778,0.8333333333333333,0.6666666666666666,0.2857142857142857,0.6847014925373135,0.2857142857142856,1.0,1.0,0.8970588235294118,0.9651162790697674,0.9421052631578948,0.7471980923512953,0.8583092034624065,0.7746612666757515,0.0055638121347666,1,0.0070485534954188,0,0.0099473342471683,0
28,39026506,22.0,f,Some college,US,305357,26,22,0.7777777777777778,0.6666666666666665,0.6,0.6666666666666665,0.6716417910447762,0.4285714285714285,0.9090909090909092,1.0,0.911764705882353,0.9651162790697674,0.968421052631579,0.7500344455957282,0.8562970718583542,0.7911601894255984,0.0074727653127479,1,0.0076141692518577,0,0.0098766322776134,1
29,25770743,42.0,f,College degree,CA,225168,26,15,0.7777777777777778,0.5,0.6,0.6190476190476191,0.4589552238805969,0.5714285714285714,1.0,1.0,0.8088235294117647,0.941860465116279,0.9421052631578948,0.7312360020309604,0.8556804464754048,0.7092361971338772,0.0,0,0.0049274944087728,1,0.0098059303080585,1
30,20702135,66.0,m,Associate's degree,US,343872,26,11,0.888888888888889,0.6666666666666665,0.5666666666666667,0.4285714285714285,0.7089552238805971,0.4285714285714285,1.0,1.0,0.7647058823529412,0.8895348837209301,0.9210526315789472,0.7459717591449034,0.8548606480337922,0.7495928692805,0.0001904624485967,0,0.0068364475867542,0,0.0097352283385037,1
31,29497591,44.0,m,Some college,CA,439944,26,9,0.7777777777777778,0.6666666666666665,0.4333333333333333,0.7619047619047619,0.7649253731343284,0.1428571428571428,1.0,1.0,0.75,0.9767441860465116,0.9263157894736842,0.6956795806187922,0.8534573583965699,0.7564424330234357,0.0018873097179135,1,0.0,0,0.0096645263689488,1
32,38948785,50.0,f,Associate's degree,AU,394875,26,17,0.6666666666666666,0.5,0.7,0.7142857142857142,0.6529850746268657,0.4285714285714285,1.0,1.0,0.573529411764706,0.9534883720930232,0.968421052631579,0.7257903014601044,0.852456968126771,0.6977598654050854,0.0,0,0.00372556092634,0,0.0095938243993939,1
33,38895344,20.0,m,Some college,US,588335,26,15,0.888888888888889,0.5,0.6333333333333333,0.2857142857142857,0.7350746268656717,0.4285714285714285,1.0,1.0,0.8529411764705883,0.9883720930232556,0.9210526315789472,0.7551882481528635,0.8507438037084188,0.7683469643756711,0.0040790707741144,1,0.0082504869778515,1,0.0095231224298391,1
34,30409838,28.0,m,College degree,US,20095,26,13,1.0,0.6666666666666665,0.6,0.6190476190476191,0.8059701492537313,0.4285714285714285,0.9090909090909092,0.9090909090909092,1.0,0.9651162790697674,0.9315789473684212,0.8068939071670214,0.8505302708033852,0.8480879370177676,0.0110078637904913,1,0.0110078637904913,1,0.0094524204602842,0
35,29353415,41.0,f,Associate's degree,US,647203,26,21,0.7777777777777778,0.6666666666666665,0.6333333333333333,0.3333333333333333,0.6417910447761194,0.4285714285714285,1.0,1.0,0.7941176470588236,0.9593023255813952,0.9421052631578948,0.7326969009514448,0.8504746787292226,0.7376564170962112,0.0,0,0.0052810042565471,1,0.0093817184907293,1
36,15339810,32.0,f,College degree,US,622611,26,20,0.6666666666666666,0.6666666666666665,0.5,0.3333333333333333,0.8227611940298507,0.5714285714285714,1.0,1.0,0.75,0.9186046511627906,0.9210526315789472,0.6834975922538036,0.8501642589204701,0.7647164977264403,0.003230647139456,1,0.0,0,0.0093110165211745,1
37,35461069,24.0,m,Some college,US,593041,26,9,0.7777777777777778,0.6666666666666665,0.3666666666666667,0.5714285714285714,0.6921641791044776,0.5714285714285714,1.0,0.9090909090909092,0.9705882352941176,0.9767441860465116,0.9210526315789472,0.6964108164824157,0.8493401094117086,0.8000724104732457,0.0085332948560709,1,0.0,0,0.0092403145516196,1
38,39006605,27.0,m,Master's degree,US,73438,26,7,0.7777777777777778,0.5,0.6,0.3809523809523809,0.6305970149253731,0.5714285714285714,1.0,1.0,0.75,0.9709302325581394,0.9526315789473684,0.724470717933617,0.8489151623780613,0.7250345653631359,0.0,0,0.0035841569872303,0,0.0091696125820647,1
39,39056720,48.0,f,College degree,US,2969,26,11,0.888888888888889,0.5,0.6333333333333333,0.6190476190476191,0.7052238805970149,0.4285714285714285,0.9090909090909092,1.0,0.8529411764705883,0.9709302325581394,0.963157894736842,0.771525052295608,0.8488987896693453,0.7787136192646842,0.005846620012986,1,0.0094524204602842,1,0.0090989106125099,0
40,19782462,35.0,f,Some college,CA,235157,26,22,0.7777777777777778,0.5,0.5,0.7619047619047619,0.5764925373134329,0.4285714285714285,1.0,1.0,0.5882352941176471,0.9534883720930232,0.9526315789473684,0.702468094860785,0.8469125393052294,0.6798581055914453,0.0,0,0.0,0,0.009028208642955,1
41,11528850,25.0,m,College degree,AU,714800,26,23,0.7777777777777778,0.3333333333333332,0.6333333333333333,0.5238095238095237,0.6697761194029851,0.2857142857142856,1.0,1.0,0.9852941176470588,0.9883720930232556,0.9578947368421052,0.7286015379254366,0.8463793157032142,0.7773933631132229,0.0056345141043214,0,0.004291176682779,0,0.0089575066734001,1
